33,tabitha's Collection,i am cooool And,25/02/12 12:17,66,Dodd Specimen,,"This arrangement of butterflies is part of the F.P. & A.P. Dodd Collection of Tropical Insects. Frederick Parkhurst Dodd (1861-1937) was an iconic figure in Australian entomology, known as the 'Butterfly Man of Kuranda'. The Jezebels (<i>Delias</i> spp.) in this case were collected by his third son, Alan Parkhurst Dodd (1896-1981), also an accomplished entomologist, during trips to New Guinea in 1949, 1955 and 1962. They were arranged to complement his father's original collection.  Jezebels are numerous in the mountains of New Guinea.  Alan pinned the specimens upside down to show their colourful undersides.",,dodd_collection_417b_v1.tif,,
33,tabitha's Collection,i am cooool And,25/02/12 12:17,85,Striped Rocket Frog,Litoria nasuta,"The Striped Rocket Frog is found across northern Australia. It is a speedy, streamlined, long-legged species capable of performing towering jumps. It grows to a length of about 45 mm. This species has dark warts and skin folds and a pattern of longitudinal stripes. Striped Rocket Frogs vary in colour from grey to dark brown and usually have white bellies and yellow thighs. Their call consists of two distinctive sounds; a 'cluk cluk cluk' followed by 'wek wek wek'. Striped Rocket Frogs breed in still pools, laying their eggs in clumps on the water's edge.",,litoria_nasuta_jw_da0707.jpg,,"i  found one in my backyard,  so cool!"
34,jessica's Collection,"brother likes\
 ",1/03/12 14:43,95,Titanosaur vertebra fossil ,Titanosaur sp.,"<i>Wintonotitan wattsi</i> was a large plant-eating dinosaur with a long neck, long tail and elephant-like legs. Weighing up to 20 tonnes, these animals were the largest land-based animals to have ever walked the Australian outback. <i>Wintonotitan</i> is one of many new species of titanosaur sauropod dinosaurs to have been discovered in outback Queensland in the last decade",,Titanosaur.jpg,,
34,jessica's Collection,"brother likes\
 ",1/03/12 14:43,66,Dodd Specimen,,"This arrangement of butterflies is part of the F.P. & A.P. Dodd Collection of Tropical Insects. Frederick Parkhurst Dodd (1861-1937) was an iconic figure in Australian entomology, known as the 'Butterfly Man of Kuranda'. The Jezebels (<i>Delias</i> spp.) in this case were collected by his third son, Alan Parkhurst Dodd (1896-1981), also an accomplished entomologist, during trips to New Guinea in 1949, 1955 and 1962. They were arranged to complement his father's original collection.  Jezebels are numerous in the mountains of New Guinea.  Alan pinned the specimens upside down to show their colourful undersides.",,dodd_collection_417b_v1.tif,,
34,jessica's Collection,"brother likes\
 ",1/03/12 14:43,65,Whitewater Rockmaster,Diphlebia lestoides,"There are five species of rockmaster damselflies (<i>Diphlebia</i> spp.), all of which occur in eastern Australia with a single species extending into New Guinea. In Queensland the Whitewater Rockmaster is found only along mountain streams of the extreme south-east. Most damselflies rest with their wings held close together over their abdomens but rockmasters rest with their wings outstretched like dragonflies. The spectacular blue males defend territories along streams, flying low over the water and frequently perching on rocks. Females are dull olive green with black markings. Rockmaster damselfly nymphs are fierce predators living in streams and rivers underneath rocks.",,diphlebia_lestoides_tillyardi_of015_jw.jpg,,
34,jessica's Collection,"brother likes\
 ",1/03/12 14:43,63,Giant rainforest mantid,Hierodula majuscula,"These large mantids are powerful predators. They mostly feed on other insects but are also known to capture small frogs and lizards. Native to northern Queensland, their leafy-green colour blends in perfectly with rainforest foliage. The popular notion that male mantids are eaten by the female during or after mating is only partly true. This probably happens in only a few species and certainly doesn't happen all the time. Most males survive, but those of the Giant Rainforest Mantid are amongst the unlucky ones. They often lose their heads to the female but are still able to mate successfully, sometimes for up to 12 hours",,hierodula_sp_ns068_jw..tif,,
35,zoe's Collection,,2/03/12 10:48,27,Olive Ashworth's suitcase,,"This suitcase was used by Queensland designer Olive Marie Ashworth (1915-2000) when she travelled throughout north Queensland gathering information and inspiration for her award-winning work. Ashworth opened her own art studio, Olive Ashworth Publicity Services, in Brisbane in 1945. For the next 20 years, she produced paintings, murals and designs for motels, hotels and restaurants. Ashworth's most successful works were her vibrant textile pieces inspired by Queensland's tropical and underwater beauty. This suitcase features tourist stickers from the various locations Ashworth visited during her travels.",H41601,db2421,,
35,zoe's Collection,,2/03/12 10:48,1,Joy Toy teddy bear,,"In the early 1920s George Kirby established Joy Toys, the first Australian company to mass-produce toys.  Joy Toys made teddy bears, wooden toys and cloth dolls, based on traditional European and British designs, in their South Yarra factory, Victoria. This Joy Toy teddy bear was donated to the Queensland Museum in 2006.  While the exact date of manufacture is unknown, its articulated neck, shoulder and hips indicate it was manufactured before 1960.",H44565,db4630,,
35,zoe's Collection,,2/03/12 10:48,54,Bikini,,"This navy and white reversible bikini was made by Queensland fashion designer Paula Stafford for her daughter, Francis Stafford, in the mid 1960s. Paula Stafford operated from the Gold Coast, and as the controversy over the briefness of Stafford bikinis grew, so too did the popularity of the Stafford brand and Paula's risque styles were quickly embraced by beach bunnies across the country. Considered the pioneer of Australian swimwear, and our most well known bikini designer, Stafford is now in her nineties and still resides on the Gold Coast.",H19831.1-2,db4967,,
35,zoe's Collection,,2/03/12 10:48,84,Eastern Sedgefrog,Litoria fallax,"The small green to pale brown Eastern Sedgefrog is found coastally from north Queensland to southern New South Wales and frequents a wide range of habitats, excluding rainforests. They are common in suburban gardens and favour vegetation surrounding water.  Eastern Sedgefrogs lay their eggs in small clumps attached to aquatic vegetation on the surface of the water. Interestingly, the tadpoles grow to about 30 millimetres in length, making them larger in size than the adult frogs, which only grow to about 15 to 25 millimetres. These frogs have a distinctive call, best described as a long 'wreeeek' followed by two 'pips'.",,litoria_fallax_jw_da0533.jpg,,
35,zoe's Collection,,2/03/12 10:48,86,Cane Toad,Rhinella marina,"In 1935, the Cane Toad was introduced in Queensland to control cane beetles in sugar cane crops. Cane Toads have spread rapidly from their release sites and have now become a pest in their own right. They have a toxic cocktail of substances in their skin and have a large secretory gland behind each ear. These toxins are also present in their body tissues, eggs and tadpoles, and are lethal to most native vertebrates when ingested. Only a few native animals can ingest Cane Toads and survive, amongst these are the Snapping Turtle, Freshwater Snake and Saltwater Crocodile.",,bufo_marinus_mg344.jpg,,"duck-toad!\
"
35,zoe's Collection,,2/03/12 10:48,144,Carved boomerang,,"A boomerang with incised low relief design carved on Crows Ash wood by Jack O'Chin. The design features the names of F Fisher and E Gilbert, and the initials LAS. The carved design consists of a male figure catching a football, a male figure wearing a sporting blazer, and, on the tips of the boomerang, a football and a cricket ball and wicket. The figures are coloured, possibly with graphite pencil and red coloured pencil. Jack O'Chin was a great supporter of all sports in Cherbourg and honoured his mates with the carving of this boomerang.",QE26592,db7404.tif,,
35,zoe's Collection,,2/03/12 10:48,25,Golden Casket lottery balls ,,"The first Golden Casket lottery was conceived by the Queensland Patriotic Fund to raise funds for World War 1 veterans, and was first drawn on 14 June 1917. First prize was a casket of gold worth 5,000 Pounds (the equivalent of 30 years' salary), since cash prizes were not permitted by law. The Queensland Government took over Golden Casket in 1920 and within one year, Golden Casket was raising two per cent of the Queensland Government's total budget. On 29 June 2007 Golden Casket Lottery Corporation became a wholly owned subsidiary of Tattersall's Limited.",H22487,DA8791,,im gonna win!
36,hope's Collection,they are very cool,2/03/12 12:13,120,Eastern Red Scorpionfish,Scorpaena cardinalis,"The Eastern Red Scorpionfish is one of the largest scorpionfishes in Australian waters, found lurking in rocky crevices and caverns of south eastern Australia.  Armed with 12 venomous dorsal fin spines, it should be handled with extreme care. These dorsal spines secrete venomous mucus, and when stung, the victim experiences severe pain. A master of deception, this nocturnal species stalks its prey, disguising itself against rocks, coral and seaweed.  When the unsuspecting victim - usually small fish, crabs or prawns - passes close by the Eastern Red Scorpionfish sucks them vacuum-like into its mouth, swallowing them whole.  ",,Scorpaena cardinalis_IB5090-corr.jpg,,"they are very freeky\
"
